sense,sentence,centroid_cs
discipline.n.01,Grover also would require junior senior high teachers to have at least 24 semester hours credit in the subject they are teaching .,0.8900019392574137
discipline.n.01,The remainder of the 4 - year college requirement would be in general subjects .,0.8367062094595009
discipline.n.01,"Not only should every educator above the rank of instructor be expected to be a member of one of the professional organizations , but his first qualification for membership as an educator should be so sharply scrutinized that membership would be equivalent to certification to teach the subject .",0.8037001058235163
discipline.n.01,Beyond any question of curriculum and approach to subject must be the quality of the teachers themselves .,0.7981158071818885
discipline.n.01,"It will occur to anyone that the teacher must have adequate education , a depth and breadth of knowledge far beyond the immediate necessities of his course plus complete dedication to his subject and to his students .",0.8251620710817935
discipline.n.01,"Considerable specialization in teaching subjects such as architecture , furniture design , textiles and color is also desirable .",0.8710131249839702
discipline.n.01,"It is only fair to demand that teachers of courses in English , history , psychology and so on be as well informed in matters of art , especially interior design , as are the art teachers educated in the academic subjects .",0.8844319890378174
discipline.n.01,"This , plus the habit of many schools of simply adding interior design to the many subjects of their home economics department , yet , nevertheless , claiming that they teach interior design , has contributed to the low repute of many university courses in interior design .",0.8468543256767138
discipline.n.01,"In spite of this , many universities offer adequate and even distinguished courses in the subject .",0.8494229072972269
discipline.n.01,There are three levels on which to treat the subject .,0.7800677057169575
discipline.n.01,"From the town surveyor , Hans learned drawing and mathematics and , from a university student , some academic subjects .",0.8311070249680402
subject.n.01,"Ordinary politeness may have militated against this opinion being stated so badly but anyone with a wide acquaintance in both groups and who has sat through the many round tables , workshops or panel discussions - whatever they are called - on this subject will recognize that the final , boiled down crux of the matter is education .",0.8357965682039844
subject.n.01,We may then dismiss the time difference between these courses and the usual four year course of the interior design student as not having serious bearing on the subject .,0.847668031062084
subject.n.01,"However , readers who accept Freud 's findings and believe that he has solved completely the mystery of dreams , should ponder over the following words in his Interpretation Of Dreams , Chapter 1 , : `` as a matter of fact no such complete solution of the dream has ever been accomplished in any case , and what is more , every one attempting such solution has found that in most cases there have remained a great many components of the dream the source of which he has been unable to explain , nor is the discussion closed on the subject of the mantic or prophetic power of dreams '' .",0.8165299351188775
subject.n.01,"For one thing , this is not a subject often discussed or analyzed .",0.8644229960165354
subject.n.01,How and why this process occurs would provide an interesting separate subject for study .,0.7776221185620338
subject.n.01,"Although a somewhat technical subject , it has important political implications as the above discussion of the voting system indicated .",0.851112585062937
subject.n.01,It was hardly possible to get any argument on the subject .,0.7824187587814759
subject.n.01,`` What will be the subject '' ?,0.7306266736178342
subject.n.01,Hino talked very little about himself except for the infrequent times when he used a personal illustration in connection with another subject .,0.8242650067903292
subject.n.01,"I had no idea of what subjects one discussed when alone with a girl , or how one behaved :",0.8070470722495352
subject.n.01,"Forty years ago an English writer , W. L. George , dealt with this subject in Eddies of the Day , and said , as an example , that ' Saint George for Merry England ' would not start a spirit half so quickly as ' Strike frog eating Frenchmen dead '' ' !",0.8588754247080969
