sense,sentence,centroid_cs
project.v.08,"A Houston teacher , now serving in the Legislature , proposed Thursday a law reducing the time spent learning `` educational methods '' .",0.7936829225251341
project.v.08,He proposed a fresh theory of alkalis which later was accepted in chemical practices .,0.8035439051877739
project.v.08,"The measures for annihilation proposed and accepted at the Conference affected industry , transportation , civilian agencies of government .",0.8182211289134562
project.v.08,There have been a number of sound plans proposed .,0.8351771466618563
project.v.08,"Legislation has already been proposed to authorize the sale of these Government owned systems in Alaska , and its early enactment is desirable .",0.8365099352031905
project.v.08,"According to the theory proposed , this is a consequence of the severe condition of perceived threat that persists unabated for the anxious child in an ambiguous sort of school environment .",0.7438886227170469
project.v.08,"The many linguistic techniques for reducing the amount of dictionary information that have been proposed all organize the dictionary 's contents around prefixes , stems , suffixes , etc. .",0.814642890407406
project.v.08,We propose a method for selecting only dictionary information required by the text being translated and a means for passing the information directly to the occurrences in text .,0.8208038610070328
project.v.08,"I would propose , first , an abandonment of attempts at a universal lexical list , as intrinsically unachievable , and operationally inadequate in proportion as it is achieved .",0.7875123078731456
project.v.08,"I would propose , next , as the prime requirement for constitution of new basic lists , items whose forms show as high an empirical retention rate as possible .",0.8131346970355372
project.v.08,"Twelve projects proposed by private groups are at the contract-negotiation stage , Gordon Boyce , director of relations with the voluntary agencies , said in a Washington interview .",0.8305947751380365
project.v.08,Six of these were proposed by religious groups .,0.8680446862148932
project.v.08,"No religious group , he declared in an interview , will receive Peace Corps funds unless it forswears all proselytizing on the project it proposes .",0.7786665913479024
project.v.08,Senator McClellan is proposing the application of anti-trust measures to unions in transportation .,0.8020281636283856
project.v.08,For that is the one an increasingly large number of prominent Americans are now proposing .,0.8139428081573398
project.v.08,"what , in the secret councils of the Kremlin , Molotov had really proposed , we just do n't know , and he has had no chance to reply .",0.834575553616308
project.v.08,He proposed throwing together a man in an occupation of high hazard and a woman balanced on a knife-edge between death from tuberculosis and recovery .,0.8438554258558713
project.v.08,"Some persons are so sensitive to this truth as to propose that we do away with institutions altogether ; in the present context this amounts to the advice that while being religious may have a certain justification , we ought to dispense with churches .",0.7762120386257966
project.v.08,"Its building was first proposed in 1791 , when a group of citizens , mostly Newburyport men , petitioned the General Court for an act of incorporation .",0.8116358765224649
project.v.08,"The work program , as it was originally proposed , was to take five years to complete .",0.8456066196489066
propose.v.01,It was proposed that aerated lagoons be used to eliminate the problem at the existing oxidation ponds and to provide the necessary treatment for the additional development .,0.8077843219967143
propose.v.01,"When it was proposed to rebuild the church , Wilson found that the terms for a new mortgage were very high .",0.7786867133746382
propose.v.01,Hudson now proposed to sail all the way through and test the seas beyond for the long sought waterway .,0.8439532734607422
propose.v.01,"I do n't propose to go into their history , but I have one or two surmises .",0.635674567720001
propose.v.01,"Du Pont , he said , had proposed disenfranchisement of its General Motors stock along with other restrictions on the du Pont-General Motors relationship .",0.8678219696587807
propose.v.01,The decrees proposed by the amici curiae were filed in August of 1958 .,0.7943456849399919
propose.v.01,"I again proposed a reduction in the Army National Guard and Army Reserve - from their present strengths of 400000 and 300000 , respectively , to 360000 and 270000 by the end of the fiscal year 1961 .",0.894844050413764
propose.v.01,"On the other hand , the new authority of $ 3825 million proposed for missile procurement ( excluding research and construction ) in 1961 is $ 581 million higher than for 1960 .",0.7984967510779023
propose.v.01,"`` Take one side of the street , and I 'll take the other '' , he proposed .",0.7651146682087591
propose.v.01,President Kennedy today proposed a mammoth new medical care program whereby social security taxes on 70 million American workers would be raised to pay the hospital and some other medical bills of 14.2 million Americans over 65 who are covered by social security or railroad retirement programs .,0.8792738203525441
propose.v.01,He further proposed grants of an unspecified sum for experimental hospitals .,0.8929558191500988
propose.v.01,"The President said he will also propose increasing , by an unspecified amount , the 540 million dollars in the 1961 - 62 budget for direct government research in medicine .",0.8220930293378256
propose.v.01,"He said Britain also proposed that the international truce commission should be reconvened , sent to New Delhi and from there to Laos to verify the cease-fire .",0.8615530899193912
propose.v.01,"The question was raised , for example , as to what attitude the President would take if Mr. Khrushchev proposes a broad neutral belt extending from Southeast Asia to the Middle East .",0.7908304788557073
propose.v.01,"The Secretary General must have , subject to the constitutional direction of the Security Council and the General Assembly , the power to act , to propose action and to organize action without being hobbled by advisers and assistants acting on someone else 's instructions .",0.7294482191331711
propose.v.01,"I know of no other solution than the one N. C. proposes - to do what we can for each sufferer as he confronts us , hoping that this will spread beyond him to others at some time and some place .",0.7505952607808721
propose.v.01,To propose that men be religious without having religious institutions is like proposing that they be learned without having schools .,0.7420709472630016
propose.v.01,To propose that men be religious without having religious institutions is like proposing that they be learned without having schools .,0.7420709472630016
propose.v.01,"Against such a termination of human life on earth by human action , he then proposes as an alternative that we `` negotiate at once with the Russians and get the best terms which are available '' , that we deliberately `` negotiate from comparative weakness '' .",0.7446326896310037
propose.v.01,"Nevertheless , the consequence of the policy proposed is everywhere subtly qualified : it is `` a possible result , however improbable '' ; `` the worst , and least probable '' result ; `` if it did n't prevail mankind would still be given the opportunity of prevailing '' ; for `` surely anything is better than a policy which allows for the possibility of nuclear war '' .",0.7661116606391403
propose.v.01,"Exponents of Zen often insist that very early Zen doctrine opposed the rampant supernaturalism of China , and proposed instead a more mature , less credulous view of the universe .",0.7511375758055373
propose.v.01,"Though his election was interpreted by many Southerners as the forerunner of a dangerous shift in the federal balance in favor of the Union , Lincoln himself proposed no such change in the rights the Constitution gave the states .",0.8411163886522968
propose.v.01,It is proposed that in the future complete sampling censuses be carried out at five-year intervals .,0.7806340555752808
