sense,sentence,centroid_cs
memory.n.02,"that the perfect continuity was composed from the job lot of memory impressions in the professor 's brain , or 2 .",0.8667880612677172
memory.n.02,"The degree of circumstance , the ratio of memory to forgetfulness , determines whether a dream will be a recognized , fulfilled prevision , or the vaguely , effective source of the weird deja vu feeling .",0.8837370444634779
memory.n.02,"It should be added that in man neocortical hypothalamic interrelations probably play a role in the fusion of emotional processes with those underlying perception , memory , imagination , and creativity .",0.8060927351501161
memory.n.02,"The visceral brain as well as the neocortex is known to contribute to memory , but this topic is beyond the scope of this paper .",0.7802106008541584
memory.n.02,"He chuckled , the memory vivid .",0.645892200622208
memory.n.02,"His image of the Virgin had always been that of a young woman , even as had his memory of his mother .",0.7537464389480885
memory.n.02,"He drew toward the composite design from his meticulously accurate memory , without need to consult his sketches .",0.7834287671072244
memory.n.02,"In the cruel clearness of her memory the boy remained unchanged , quick with the delight of laughter , and the pain with which she recalled that short destroyed childhood was still unendurable to her .",0.7878539817449818
memory.n.02,"He does not insist on telling all he knows about any given subject ; rather his pictures invite the observer to draw on his memory , his imagination , his nostalgia .",0.8719740752717078
memory.n.02,Time is a queer thing and memory a queerer ; the tricks that time plays with memory and memory with time are queerest of all .,0.8616555413218586
memory.n.02,Time is a queer thing and memory a queerer ; the tricks that time plays with memory and memory with time are queerest of all .,0.8616555413218586
memory.n.02,Time is a queer thing and memory a queerer ; the tricks that time plays with memory and memory with time are queerest of all .,0.8616555413218586
memory.n.02,"The part of the mind that preserves dates and events may remonstrate , `` It could have been like that for only a little while '' ; but true memory does not count nor add : it holds fast to things that were and they are outside of time .",0.8807037959301692
memory.n.02,"We were forbidden to swing on the gates , lest they sag on their hinges in a poor-white-trash way , but we could stand on them , when they were latched , rest our chins on the top , and stare and stare , committing to memory , quite unintentionally , all the details that lay before our eyes .",0.7454472567930783
memory.n.01,"The company which performed the Pulitzer Prize musical here last night and will repeat it twice today is full of bounce , the politicians are in fine voice , the chorines evoke happy memories , and the Little Flower rides to break a lance again .",0.8605800144970993
memory.n.01,"The long settled areas of states like Virginia and South Carolina developed the ante-bellum culture to its richest flowering , and there the memory is more precious , and the consciousness of loss the greater .",0.8373179410424885
memory.n.01,"Feelings of a community of interest will have to be recreated - in some of the new nations , indeed , they must be built for the first time - on a new basis which looks toward the future and does not rely only on shared memories of the past .",0.8734294574023801
memory.n.01,"These little songs , however , were sweet nothings from the heart , tender memories of his childhood , little melodies that anyone could hum and that would make one want to weep .",0.8650652847435423
memory.n.01,"The road leading south along the river was shaded with old trees , and in the moonlight the silvery landscape was like a setting for trolls and wood gods rather than the Hudson River Valley of his boyhood memories .",0.7905577924454485
memory.n.01,"And all this too shall pass away : it came to him out of some dim corner of memory from a church service when he was a boy - yes , in a white church with a thin spur steeple in the patriarchal Hudson Valley , where a feeling of plenitude was normal in those English Dutch manors with their well-fed squires .",0.792614032020676
memory.n.01,"He wanted no part of the emotions of the exchange , no memory of the joy and gratitude that other men felt .",0.7945528327774044
memory.n.01,"There was the smell of the coast , like a primeval memory , composed of equal parts salt water , clams , seaweed and northern air .",0.8063773541661032
memory.n.01,"I always felt the memory was present in both of them , stirring in their chests like a laugh or a growl , as eager as an animal to be out .",0.8183297065764695
memory.n.01,Memory flooded him the instant he opened his eyes and the sick feeling knotted his stomach .,0.7422636443691225
memory.n.01,"But when he called for his withered , wrinkled sister Rose to care for him and the children , had he guessed that all he would remember of his woman was the memory of her climbing into that streetcar ?",0.8286000722335233
memory.n.01,Meager and shabby by-products linger to haunt our memories of a once mighty protagonist ; a maladroit reharmonization of our National Anthem ( The Star-Spangled Banner ) ; a poor attempt to write an idiomatic jazz concerto ; a circus polka for elephants ; his hopes that the tunes from his old music might be used for popular American commercial songs !,0.7818634286552191
memory.n.01,"And yet - a year to a child is an eternity , and in the memory that phase of one 's being - a certain mental landscape - will seem to have endured without beginning and without end .",0.7515280048414442
memory.n.01,"I have no picture in my mind of the garden as a whole - that I could not see - but certain aspects of certain corners linger in the memory : wind-blown , frost-bitten , white chrysanthemums beneath a window , with their brittle brown leaves and their sharp scent of November ; ripe pears lying in long grass , to be turned over by a dusty slippered foot , cautiously , lest bees still worked in the ragged , brown edged holes ; hot colored verbenas in the corner between the dining-room wall and the side porch , where we passed on our way to the pump with the half gourd tied to it as a cup by my grandmother for our childish pleasure in drinking from it .",0.8051055064065433
memory.n.01,"Heidenstam 's conception , on the contrary , was to revive the present by the memories of the past .",0.8658777542949257
memory.n.01,"Slowly the procession of warriors and statesmen passes through the snow beside the black water and into the brilliantly lighted cathedral , the shrine of so many precious memories .",0.8546571968401849
memory.n.01,Would we gain by keeping alive his memory and besmirching today 's Roman Catholics by saying he had a Catholic heart ?,0.8076084121638497
memory.n.01,Let his bones and his memory rest in the fifteenth century where they belong ; he is out of place in our times .,0.8094938480378315
memory.n.01,"Their books found no less willing readers outside than inside the South , even while memories of the war were still sharp .",0.8403706914501057
memory.n.01,"Though merely clear glass , it was a distinctive trade mark for an aspiring actor who hoped to imprint himself upon the memories of producers .",0.8385228186803356
memory.n.01,The old man gave the room a stare in leaving ; under the scraggly brows the pale old eyes burned with a bitter memory .,0.8259709520132075
