sense,sentence,centroid_cs
head.v.02,"Shaw and Skorich headed a group of players , coaches and team officials who received an engrossed copy of an official city citation and a pair of silver cufflinks shaped like a football .",0.8023451715067272
head.v.02,"Named by Mayor Wagner three years ago to head a committee that included James A. Farley , Bernard Gimbel and Clint Blume , Shea worked relentlessly .",0.8399993607481427
head.v.02,The New York franchise is headed by Mrs. Charles Shipman Payson .,0.7747332822860742
head.v.02,"The Deacon Board , headed by a black man named Carlson , had practically taken over as the pastor grew old , and had its way with the support of the Amen corner .",0.810454233992598
head.v.02,"John , an engineer and anthropologist with a doctorate from the London School of Economics , headed the rural development division of USOM , the United States Operations Mission administering U. S. aid .",0.7772522399889303
head.v.02,Gen. Gursel has headed the military junta the last 17 months .,0.8312950495381133
head.v.02,"Col. Clifton Lisle , of Chester Springs , who headed the Troop Committee for much of its second and third decades , is now an honorary member .",0.8243479679763925
head.v.02,"Dr. Hester , also one of the youngest men ever to head a major American university , succeeds Dr. Carroll V. Newsom who resigned last September to join Prentice-Hall Inc. publishing firm .",0.8015773424443176
head.v.02,"Those that remain are those that were headed by strong executives , men with the abilities to last almost 30 years in the competitive survival of the fittest .",0.7820711922746024
head.v.02,"Union Oil Co. of California Tuesday offered $ 120 million in debentures to the public through a group of underwriters headed by Dillon , Read + Co. , to raise money to retire a similar amount held by Gulf Oil Corp. .",0.7191525820081857
head.v.02,Mr. Bolker heads a group within the building and development industry to raise funds in support of this cultural center for the performing arts .,0.7574078194685461
head.v.02,"More than 250 Scottish Rite Masons and guests gathered in their House of the Temple to pay tribute to their most prominent leader , Albert Pike , who headed the Scottish Rite from 1859 to 1891 .",0.794832721781513
head.v.02,"`` The established pattern of relative calm in the field of race relations has continued in all areas '' , reported this group headed by Harold Colee of Jacksonville and including two South Floridians , William D. Singer and John B. Turner of Miami .",0.7297288279062756
head.v.02,A Senate subcommittee headed by Sen. Jackson of Washington has been going over the State Department and has reached some predictable conclusions .,0.7215035319400664
head.v.02,"And while he had headed Batista 's anti-Communist section , the Batista regime did not disturb the Communists so much as more open opponents who were alleged to be Communists .",0.8511916070558891
head.v.02,"Actually , of course , that label `` controversial '' applied only because he was carrying out the mandate given him by the world organization he headed rather than following the dictates of the Soviet Union .",0.7786414623954505
head.v.02,"This basic principle , the first in a richly knotted bundle , was conveyed to me by Dr. Henry Lee Smith , Jr. , at the University of Buffalo , where he heads the world 's first department of anthropology and linguistics .",0.6867988899267818
head.v.02,Kodyke was to head the dread company police .,0.7960130789428159
head.v.01,The Georgia Legislature will wind up its 1961 session Monday and head for home - where some of the highway bond money it approved will follow shortly .,0.7539728622902697
head.v.01,"`` Take a ride on this one '' , Brooks Robinson greeted Hansen as the Bird third sacker grabbed a bat , headed for the plate and bounced a third inning two run double off the left centerfield wall tonight .",0.8132103946544982
head.v.01,`` Buster would solve that quarterback problem just as we head that way '' .,0.7341831076348813
head.v.01,"`` It was a nice round figure , that 12 '' , he said as he headed for the clubhouse , not too much perturbed .",0.8405468955319173
head.v.01,"After spending two nights ( Wednesday and Thursday ) in Catskill , the deputies again headed for the Vermejo to finish their business .",0.826327269755915
