sense,sentence,centroid_cs
end.n.05,"U Thant of course , will hold office until the spring of 1963 , when Mr. Hammarskjold 's term would have come to an end .",0.6652078195118266
end.n.05,At the end of its letter was the information that applicants for this position `` must also be prepared to teach costume design and advertising art '' .,0.7852142512377764
end.n.05,"In a series of fairy tales and fantasies , Melies demonstrated that the film is superbly equipped to tell a straightforward story , with beginning , middle and end , complications , resolutions , climaxes , and conclusions .",0.7863140606859181
end.n.05,"Now time is also the concern of the fictional narrative , which is , at its simplest , the story of an action with , usually , a beginning , a middle , and an end - elements which demand time as the first condition for their existence .",0.7998221142965063
end.n.05,We have chosen to give it at the end of the section since it deals with differential equations and thus is not purely linear algebra .,0.8088171570777498
end.n.05,A second reported that the dilapidated houses in Virginia `` look like the latter end of original sin and hard times '' .,0.7023232214143322
end.n.05,"At the beginning of the play she has partial illumination and at the end she has complete illumination , but there has been no question but that she moves toward the dark .",0.815664288185458
end.n.05,"The short poems grouped at the end of the volume as `` Thoughts in Loneliness '' is , as Professor Bo ^ o ^ k indicated , in sharp contrast with the others .",0.8280555990621807
end.n.05,The tendency is toward putting dominant stress at the end .,0.8115688275057069
end.n.05,In some ( the Ewe type mentioned above ) interaction of tone and intonation is restricted to the ends of intonation spans .,0.7971470278251739
end.n.05,"Could it be that it speeded up for the aged in some mysterious way , as if a bored universe were skipping through the end of the chapter just to get it over with ?",0.8330031044765589
end.n.01,`` We 'll have the problem of baseball at one end and weather at the other '' .,0.7110356438187867
end.n.01,"The physical film is cut with a knife at the end of one complete sequence , and the cut edge is joined physically , by cement , to the cut edge of the beginning of the next sequence .",0.7246380599283234
end.n.01,"The first sentence , with its platitudinous irony , announces an emblematic intent : `` The way to the churchyard ran along beside the highroad , ran beside it all the way to the end ; that is to say , to the churchyard '' .",0.7431609818840884
end.n.01,In normal use weights are hung on the end of the tape and allowed to pull the tape and the material to be tested between the blocks .,0.8123567738920637
end.n.01,"If a is the major axis of an ellipsoid and b and c are the other two axes , the radius of curvature in the ab plane at the end of the axis is * * f , and the difference in pressure along the a and b axes is * * f .",0.8131494908834471
end.n.01,Spectra were also obtained from a sample in a spherical container which was made by blowing a bubble on the end of a capillary glass tube .,0.7969256571232304
end.n.01,"When a dot appears close to the end of the transverse line , the `` moderate '' rating may be further classified according to the position of the dot with respect to the vertical marking denoting the mean age .",0.8477239778364624
end.n.01,The `` dot '' on one end of each arrow indicates extent of difference in months between the child 's onset age and the corresponding mean age for the growth center .,0.7270526604006148
end.n.01,It was at the end of the sidewalk in front of the Dellwood Cemetery cottage .,0.7532240883356214
end.n.01,"He thought he saw - it awakened and , for a moment , interested him - that Elizabeth held a leash in her hand and that a round fuzzy puppy was on the end of the leash .",0.7691934825661481
end.n.01,"At the end of a shaft of light , the pews appeared to be broad stairs in a long dungeon .",0.7903247755347871
end.n.01,A soldier held the end of a frayed rope .,0.7620677547466661
end.n.01,"At the end of the room there was a desk heaped with papers , and she began to riffle these , making sighs and and noises of girlish exasperation .",0.7336739158989248
end.n.01,"I decided I hated the Pedersen kid too , dying in our kitchen while I was away where I could n't watch , dying just to entertain Hans and making me go up snapping steps and down a drafty hall , Pa lumped under the covers at the end like dung covered with snow , snoring and whistling .",0.7367344465249154
end.n.01,"There was an air of blindness in her gray eyes , the startled horse look that ultimately comes to some women who are born at the end of an ancestral line long since divorced from money-making and which , besides , has kept its estate intact .",0.7075144221112559
end.n.01,"It is also possible to utilize a pressure transducer , mounted at the end of a catheter which is inserted into the heart 's left ventricle , to indicate the blood pressure in the heart itself .",0.8238325063230864
end.n.01,Beccaria had almost stumbled on a lead to the relationship between electricity and magnetism when a discharge from a Leyden jar was sent transversally through a piece of watch spring steel making its ends magnetic .,0.6831504089973521
end.n.01,"Scarcity of paper caused many Southerners to adopt the practice of cross writing , i. e. , after writing from left to right of the page in the usual manner , they gave the sheet a half turn and wrote from end to end across the lines previously written .",0.6356654292071281
end.n.01,"Scarcity of paper caused many Southerners to adopt the practice of cross writing , i. e. , after writing from left to right of the page in the usual manner , they gave the sheet a half turn and wrote from end to end across the lines previously written .",0.6356654292071281
end.n.01,Pale yellow snapdragons that by pinching could be made to bite ; seed-pods of the balsams that snapped like fire-crackers at a touch ; red and yellow columbines whose round tipped spurs were picked off and eaten for the honey in them ; morning-glory buds which could be so grasped and squeezed that they burst like a blown-up paper bag ; bright flowers from the trumpet vine that made `` gloves '' on the ends of ten waggling fingers .,0.6797230321111923
end.n.01,"Squatting on our haunches beside the flat stone we broke them on , we were safe behind the high closed gates at the end of the drive : safe from interruption and the observation and possible amusement of the passers-by .",0.7611418372289233
end.n.01,Each cell except the last in the chain also contains the address of the Y-cell that is the next element of the chain ; the absence of such a link in the last cell indicates the end of the chain .,0.6797838932079192
end.n.01,"A man with a sketch pad in hand sat with a large pink woman in a small office at the end of a long , dim corridor and made pencil lines on paper and said , `` Is this more like it , Mrs. MacReady ?",0.7662757453387741
end.n.01,He spotted Docherty coming out of a room at the far end of the corridor and called to him .,0.7998018995769443
end.n.01,"Hoag pushed open the door : at the far end of the long dark room Muller was faintly silhouetted against the window , the rifle still raised ; he stood with his feet apart on a kitchen table he had dragged to the sill .",0.7826472845706113
end.n.01,"Two men murmured with their heads together at the end of the bar , while the sleek headed bartender absently polished a glass .",0.7679103768950879
end.n.01,"Forced to realize that this was the end of a very short line I scanned a road marker and discovered what the end of a slightly longer line would be for the old Mexican : Moriarty , New Mexico .",0.7058327469145474
end.n.01,"At the pool 's far end was the little cabana Joyce had mentioned , and on the water 's surface floated scattered lavender patches of limp looking lather .",0.7734489218111733
end.n.01,"Phil Rossoff , seated next to Deegan , got up and moved to the other end of the bench .",0.6943504967333892
end.n.01,Mike Deegan pounded the rubber plate with the end of his bat .,0.6432815844901247
end.n.01,"Without further discussion he appeared the next morning with a pile of boards sticking over the end of his light truck and proceeded with the paneling , which he then stained and waxed according to his taste .",0.7694201757731264
end.n.03,This dissatisfaction led to Howsam 's request that the video not be terminated before the end of the game .,0.8344893648239329
end.n.03,"By the end of the third act , the artist is dead but the body lingers on , a shell among other shells .",0.8015913218599143
end.n.03,"As Origen interprets the end of history on the basis of its beginning , so Irenaeus portrays the story of Adam on the basis of the story of Christ .",0.8180297249979632
end.n.03,His interpretation of the beginning on the basis of the end prompts him to draw these parallels between the Virgin Eve and the Virgin Mary .,0.7361912141406172
end.n.03,"But He set a bound to his [ state of ] sin , by interposing death , and thus causing sin to cease , putting an end to it by the dissolution of the flesh , which should take place in the earth , so that man , ceasing at length to live in sin , and dying to it , might live to God '' .",0.710148257190364
end.n.03,The unfortunate queen mounted the scaffold ; the headsman swung his axe ; the head dropped off ; end of film .,0.6928458685730584
end.n.03,"At the end of the run , the strips in the third and sixth positions in each chamber were dried , stained for 1 hr , washed and dried , while the other strips were maintained in a horizontal position at 1 ` C .",0.8562034425113024
end.n.03,"At the very end , when the audience was silent and breathless , a collection was taken and then slowly everyone filed out .",0.7857148090520774
end.n.03,"And for him to leave this job now without accomplishing anything would mean practically the end of his career in the Methodist church , if not in all churches .",0.7551967704729884
end.n.03,At the end of the monologue the audience would applaud .,0.8394532949276146
