sense,sentence,centroid_cs
year.n.01,The petition said that the couple has not lived together as man and wife for more than a year .,0.7546249174619658
year.n.01,"He will be succeeded by Rob Ledford of Gainesville , who has been an assistant more than three years .",0.7257949778828299
year.n.01,"Barber , who is in his 13th year as a legislator , said there `` are some members of our congressional delegation in Washington who would like to see it ( the resolution ) passed '' .",0.6787686013551563
year.n.01,"It permits the state to take over bank accounts , stocks and other personal property of persons missing for seven years or more .",0.7126314756839957
year.n.01,"It would authorize the Texas Education Agency to establish county-wide day schools for the deaf in counties of 300000 or more population , require deaf children between 6 and 13 years of age to attend the day schools , permitting older ones to attend the residential Texas School for the Deaf here .",0.5943537249729799
year.n.01,"Operating budget for the day schools in the five counties of Dallas , Harris , Bexar , Tarrant and El Paso would be $ 451500 , which would be a savings of $ 157460 yearly after the first year 's capital outlay of $ 88000 was absorbed , Parkhouse told the Senate .",0.6581157959240067
year.n.01,"Instead , retailers would sign a certificate of correctness , violation of which would carry a penalty of one to five years in prison , plus a $ 1000 fine .",0.5780569491819771
year.n.01,"The report , culminating a year long study of the ADC program in Cook county by a New York City welfare consulting firm , listed 10 long range recommendations designed to reduce the soaring ADC case load .",0.6850748379508694
year.n.01,"The big , 22 - year old shortstop , the 1960 American league `` rookie of the year '' , flew here late this afternoon from Baltimore , signed his contract for an estimated $ 15000 and was a spectator at tonight 's 5 - to 3 loss to Kansas City - the winless Birds ' sixth setback in a row .",0.5531383206336212
year.n.01,"The big , 22 - year old shortstop , the 1960 American league `` rookie of the year '' , flew here late this afternoon from Baltimore , signed his contract for an estimated $ 15000 and was a spectator at tonight 's 5 - to 3 loss to Kansas City - the winless Birds ' sixth setback in a row .",0.5531383206336212
year.n.01,"The rangy , Albany ( Cal. ) native , a surprise slugging sensation for the Flock last year as well as a defensive whiz , set `` improved fielding '' as his 1961 goal .",0.6625201007647743
year.n.01,"Ryne Duren and Roland Sheldon , a rookie righthander who posted a 15 - 1 record last year for the Yanks ' Auburn ( N.Y. ) farm club of the Class - D New York-Pennsylvania League , are the probable rival pitchers .",0.6227143717917706
year.n.01,"Twenty-one year old Milt Pappas and Jerry Walker , 22 , are scheduled to share the Oriole mound chores against the Bombers ' Art Ditmar in Sunday 's 2 P.M. encounter .",0.563039111125435
year.n.01,The 22 - year old southpaw enlisted earlier last fall than did Hansen .,0.5880104306026867
year.n.01,"Gaining her second straight victory , Norman B. Small , Jr. 's Garden Fresh , a 3 - year old filly , downed promising colts in the $ 4500 St. Patrick's Day Purse , featured seventh race here today , and paid $ 7.20 straight .",0.3643153775978673
year.n.01,"Mrs. Grace Butcher , of nearby Chardon , a 27 - year old housewife who has two children , finished in 2.21.6 .",0.5527071365289918
year.n.01,"Time stands still every time Moritz , a 26 - year old Army Signal Corps veteran , goes into the field .",0.5793711779482967
year.n.01,"Last year , when he worked out at halfback all season , he did n't get into a single game .",0.6511616094439965
year.n.01,"`` This year , coach Royal told me if I 'd work on my place-kicking he thought he could use me '' , said Moritz .",0.7114573047598669
year.n.01,"Moritz was bothered during the first two games this year by a pulled muscle in the thigh of his right ( kicking ) leg and , as a result , several of his successful conversions have gone barely far enough .",0.6246803366007005
year.n.01,"`` I kicked about 110 extra points in 135 tries during three years in high school '' , he said , `` and made 26 in a row at one time .",0.6996092762271958
year.n.01,I never did miss one in a playoff game - I kicked about 20 in the five playoff games my last two years '' .,0.7441338522750219
year.n.01,"His statistical record that year , when Texas won only one game and lost nine , was far from impressive : he carried the ball three times for a net gain of 10 yards , punted once for 39 yards and caught one pass for 13 yards .",0.5436899526347355
year.n.01,"He went into the Army in March , 1957 , and returned two years later .",0.7056806915618474
year.n.01,It was Gardner 's second run batted in of the game and his only ones of the year .,0.5423434980361518
year.n.01,And so it was over the weekend what with 40 - year old Warren Spahn pitching his no-hit masterpiece against the Giants and the Giants ' Willie Mays retaliating with a record tying 4 - homer spree Sunday .,0.4925118569083673
year.n.01,It was a real stimulant to a lot of guys I know who have moved past the 2 - score year milestone .,0.7170994552956201
year.n.01,The last couple of years the Bears management got the business from the `` Living Room Athletic Club '' when games were cut off .,0.7494432132304653
year.n.01,"This year , I am told , the CBS network will continue to abide by the rule but NBC will play to a conclusion here .",0.686855578312699
year.n.01,You would be surprised how many fans purposely stayed away from Bears Stadium last year because of the television policy .,0.7142625942815845
year.n.01,The Yankee triumph made Ralph Houk only the third man to lead a team to both a pennant and a World Series victory in his first year as a manager .,0.6700997183885091
year.n.01,Skorich received a three year contract at a salary believed to be between $ 20000 and $ 25000 a year .,0.5264567404156404
year.n.01,Skorich received a three year contract at a salary believed to be between $ 20000 and $ 25000 a year .,0.5264567404156404
year.n.01,"Skorich , who is 39 years old , played football at Cincinnati University and then had a three year professional career as a lineman under Jock Sutherland with the Pittsburgh Steelers .",0.6134774529687047
year.n.01,"Skorich , who is 39 years old , played football at Cincinnati University and then had a three year professional career as a lineman under Jock Sutherland with the Pittsburgh Steelers .",0.6134774529687047
year.n.01,"He remained there for four years before moving to Rensselaer Polytechnic Institute in Troy , N. Y. .",0.6737367122202498
year.n.01,Four years later he resigned to take a similar job with the Green Bay Packers .,0.6847779933201621
year.n.01,To Spahn will go the Sid Mercer Memorial Award as the chapter 's player of the year .,0.525818903459329
year.n.01,"The 53 - year old Shea , a prominent corporation lawyer with a sports background , is generally recognized as the man most responsible for the imminent return of a National League club to New York .",0.5716808257419095
year.n.01,"Named by Mayor Wagner three years ago to head a committee that included James A. Farley , Bernard Gimbel and Clint Blume , Shea worked relentlessly .",0.7524130925308207
year.n.01,"The Continental League never got off the ground , but after two years it forced the existing majors to expand .",0.7523760294383411
year.n.01,"He was heralded as `` Sportsman of the Year '' by Sports Illustrated , and last night was acclaimed in Rochester as the `` Professional Athlete of the Year '' , a distinction that earned for him the $ 10000 diamond - studded Hickok Belt .",0.5260341420399792
year.n.01,His first shot in the Open last year landed in a brook that flowed along the right side of the fairway .,0.6611316840923425
year.n.01,`` The Pirates showed they could outclass the field last year .,0.7381138234825229
year.n.01,The Pirates have a 9 - 6 record this year and the Redbirds are 7 - 9 .,0.5314233782576889
year.n.01,Broglio 's 4 - 0 won-lost record and 1.24 earned-run mark against Pittsburgh a year ago ; 2 .,0.7032535746171737
year.n.01,"The Pirates jumped off to an 11 - 3 start by May 1 last year , when the Redbirds as well as the Dodgers held them even over the season .",0.6575302415627258
year.n.01,A year later they were 4 - 13 .,0.6596273300064409
year.n.01,"Mays and Mantle , both 10 - year men at 30 , have so much ability that , baseball men agree , they 've never hit the heights .",0.6445892230778151
year.n.01,"His best years were 1954 when he hit .345 with 41 homers and '55 when he belted 51 home runs , drove in 127 and stole 24 bases .",0.5551136834402126
year.n.01,Mays ' day came a day earlier for Willie than for the kids and Commies this year .,0.6382124052396078
year.n.01,"Next to Leo Durocher , Dark taught Mays the most when he was a grass green rookie rushed up to the Polo Grounds 10 years ago this month , to help the Giants win a dramatic pennant .",0.702897664863596
year.n.01,Do n't overlook the straws this year .,0.6650530037581037
year.n.01,One of the obstacles to the easy control of a 2 - year old child is a lack of verbal communication .,0.5450864699181724
year.n.01,The conscience is non-existent in the 2 - year old .,0.5733856672096329
year.n.01,There is no use trying to `` Explain '' to a 2 - year old .,0.609100316379473
year.n.01,"A British writer , Richard Haestier , in a book , Dead Men Tell Tales , recalls that in the turmoil preceding French Revolution the body of Henry /4 , , who had died nearly 180 years earlier , was torn to pieces by a mob .",0.7292722381823057
year.n.01,"The Macmillan government might be willing to let him go , but he has been dead seventy-eight years and even the Soviet morticians could not make him look presentable .",0.7407825441344217
year.n.01,"A few years ago a `` Timex All Star Jazz Show '' offered a broad range of styles , ranging from Lionel Hampton 's big band to the free-wheeling Dukes of Dixieland .",0.7472767538734545
year.n.01,"As she gained composure during the second act , her technical resourcefulness emerged stronger , though she had already revealed a trill almost unprecedented in years of performances of `` Lucia '' .",0.6635597599219988
year.n.01,Many years have passed since a Metropolitan audience heard anything comparable .,0.7977573121693491
year.n.01,He injected more vitality into the score than it has revealed in many years .,0.7552132945336538
year.n.01,"The story is of a famous strip cartoonist , an arty individual , whose specialty is the American boy and who adopts a 10 - year old to provide him with fresh idea material .",0.6063558611052452
year.n.01,"Berman , whose fame has rested in recent years on his skills as a night club monologist , proved himself very much at home in musical comedy .",0.7097197233990586
year.n.01,"To say this , of course , is to take up a position on one side of a controversy going on now for some two hundred years , or , at any rate , since the beginning of the distinctively modern period in theological thought .",0.7830201101402311
year.n.01,One hundred years ago there existed in England the Association for the Promotion of the Unity of Christendom .,0.6776543150570872
year.n.01,"But it must be readily seen that the religious picture in England has so greatly changed during these hundred years as to engender hope , at least on the Catholic side .",0.7879944017767786
year.n.01,"In the 355 years since the first Guy Fawkes Night , much of the story has been forgotten , so here is a reminder '' .",0.7533242854242108
year.n.01,"In spite of the increase in numbers and prestige brought about by the conversions of Newman and other Tractarians of the 1840 's and 1850 's , the Catholic segment of England one hundred years ago was a very small one ( four per cent , or 800000 ) which did not enjoy a gracious hearing from the general public .",0.711043743155894
year.n.01,"An amazing article in the Manchester Guardian of last November , entitled `` Fate of Redundant Churches '' , states than an Archbishops ' Commission `` reported last month that in the Church of England alone there are 790 churches which are redundant now , or will be in 20 years ' time .",0.7742600059936326
year.n.01,"And in the last five years , the `` Methodist chapel committee has authorized the demolition or , more often , the sale of 764 chapels '' .",0.7956134226400858
year.n.01,The London Universe devoted its centenary issue last December 8 to mapping out various aspects of Catholic progress during the last one hundred years .,0.7568636471829057
year.n.01,"At Oxford one hundred years ago there were very few Catholics , partly because religious tests were removed only in 1854 .",0.7078610362937474
year.n.01,"It does n't really matter which month of the year you sow them , but they germinate best when they have a wide variation of temperature , very warm followed by cool in the same 24 hours .",0.5838950317678799
year.n.01,"One year I simply set the plants in the remains of a compost pile , to which a little sand had been added , and I had the most beautiful pansies in my , or any of my neighbors ' experience .",0.663676114945084
year.n.01,"If the plants are cared for and protected over the winter , the second year is more prolific than the first .",0.6513306186841269
year.n.01,Treat them right and they 'll make a showing every month in the year except the frigid ones .,0.6724537694721531
year.n.01,This delightful tropical fruit has become well-known in the past thirty years because modern transportation methods have made it possible to ship avocado anywhere in the United States .,0.8060208050644099
year.n.01,"The twenty-five year old recording offers rather faded string tone , but the balance between the instruments is good and the transfer is very quiet .",0.5914910708920348
year.n.01,"On the basis of what they give us we can know how the young Caruso sang , appreciate the distinctive qualities of Parsifal under Karl Muck 's baton , or sense the type of ensemble Toscanini created in his years with the New York Philharmonic .",0.6787772980871575
