sense,sentence,centroid_cs
newspaper.n.02,"A Birmingham newspaper printed in a column for children an article entitled `` The True Story of Guy Fawkes '' , which began :",0.8411484853796615
newspaper.n.02,The general tone of articles appearing in such important newspapers as the Manchester Guardian and the Sunday Observer implies a kindly recognition that the Catholic Church is now at least of equal stature in England with the Protestant churches .,0.8619854066676395
newspaper.n.02,New Yorkers were kept informed of scores by reporters who telegraphed fifteen to twenty thousand words daily to the metropolitan newspapers .,0.8837132554142095
newspaper.n.02,"During the Brown trial , however , the state 's most powerful Democratic newspaper , the Providence Daily Post , stated that Brown was a murderer , a man of blood , and that he and his associates , with the assistance of Republicans and Abolitionists , had plotted not only the liberation of the slaves but also the overthrow of state and federal governments .",0.8969638212887934
newspaper.n.02,"The two major newspapers in Providence continued , throughout the crisis , to accuse each other of misrepresenting the facts and attempting to falsify history .",0.9211005752798697
newspaper.n.02,In the eastern section of the state the newspapers ' reaction to Brown 's trial and sentence were basically identical .,0.9066906509076926
newspaper.n.02,"Despite the opposition of the city newspapers , the Pratt Hall meeting `` brought together a very respectable audience , composed in part of those who had been distinguished for years for their radical views upon the subject of slavery , of many of our colored citizens , and of those who were attracted to the place by the novelty of such a gathering '' .",0.9046760010508236
newspaper.n.02,Davis commenced his remarks by an allusion to the general feeling of opposition which the meeting had encountered from many of the citizens and all the newspapers of the city .,0.9009633396773121
newspaper.n.02,"Other THC activities followed , conducted by shopping centers , department stores , recreation equipment dealers , radio - TV stations , newspapers , and other organizations interested in the need existing to acquaint youngsters with the proper use of sporting firearms and the development of correct attitudes and appreciations related to hunting and wise use of our natural resources .",0.8533662532509421
newspaper.n.02,"And the school newspaper sells space to jubilant fraternities , sororities , and houses ( in the House Plan Association ) that have good news to impart .",0.8143503700312827
newspaper.n.02,"Mr. Speaker , I rise today to pay tribute to a great newspaper , the New York Times , on the occasion of a major change in its top executive command .",0.8478721109845192
newspaper.n.02,Arthur Hays Sulzberger has been a distinguished publisher of this distinguished newspaper and it is fitting that we take due notice of his major contribution to American journalism on the occasion of his retirement .,0.8375758656232994
newspaper.n.01,A couple of days later a balletomane told me he had telephoned Allied Arts for ticket information and was told `` the newspapers had made a mistake '' .,0.8592242960075192
