sense,sentence,centroid_cs
plan.v.01,"Ralph Houk , successor to Casey Stengel at the Yankee helm , plans to bring the entire New York squad here from St. Petersburg , including Joe Dimaggio and large crowds are anticipated for both weekend games .",0.7930329027703978
plan.v.01,"After Thursday 's open date , Solly plans to open with Larry Jackson against the Cubs here Friday night .",0.7286460993099447
plan.v.01,They plan to become county people who know the proper way to terminate a fox 's life on earth .,0.7822718895828094
plan.v.01,"A family of five plans to go together either to the beach or to the mountains , and a coin is tossed to decide .",0.7343466367915799
plan.v.01,"There would be great need soon for his skill as surgeon , but somehow he had not planned to use his knowledge merely for war .",0.7635932143702755
plan.v.01,"Bobby Joe would be a senior this year , and he planned to graduate .",0.7610146069297247
plan.v.01,"`` But tell me , doctor , where do you plan to conduct the hatching '' ?",0.772932020673334
plan.v.01,"In his great and glorious wisdom , he knew that our enemies the Israelites must not be able to read therein what we planned '' .",0.7529274727197627
plan.v.01,Do you plan to limit additional holidays to area and / or industrial patterns ?,0.7481198127959894
plan.v.01,"If you plan to sell fresh vegetables or whole milk , for example , you should be close to a town or city .",0.7763810417979421
plan.v.01,"On Big Stone Lake near the headwaters of the Red River , Robert Dickson , Superintendent of the Western Indian Department of Canada , had a trading post and planned in 1818 to build a fort to be defended by twenty men and two small artillery pieces .",0.8094967819536841
plan.v.01,If Mahzeer was planning to set up the prime minister for Muller he would have to do it in the next few minutes .,0.7690153613151539
plan.v.01,"They were considering it gravely , neither seeming to like what he planned .",0.7278359813362009
plan.v.01,"Alexander guessed that they had planned confusion and turmoil , thinking it the ideal climate in which to begin battle and bloodshed .",0.7486087150057453
plan.v.01,"And then again perhaps the reason why he could n't find time to do any of the things he had planned to do after retirement : reading , roaming , gardening , lying on his back and watching the clouds go by , was because he did n't want to do them .",0.774778121717953
plan.v.01,"If the city council fails to consider appointment of a full-time CD director , Mr. Hawksley said , then he plans to call a meeting early in September so that a civil defense organization will be developed locally .",0.7621397301492994
plan.v.01,Governor Notte said last night he plans to name a committee to make the study and come up with recommendations for possible changes in time for the next session of the General Assembly .,0.7585623148282884
plan.v.01,"The United States must plan to absorb the exported goods of the country , at what he termed a `` social cost '' .",0.7942975382792025
plan.v.01,A farewell supper Mr. and Mrs. Charles H. Sethness Jr. planned Sunday for Italian Consul General and Mrs. Giacomo Profili has been canceled because Mr. Sethness is in Illinois Masonic hospital for surgery .,0.7373067961297013
plan.v.01,`` A Night in New Orleans '' is the gayety planned by members of the Thrift Shop Committee for May 6 at Philmont Country Club .,0.7687057747725295
plan.v.01,"The department is planning to expand its eradication program soon to four additional counties - Troup , Pierce , Bryan and Bulloch - to treat 132000 acres infested by the ants , according to W. E. Blasingame state entomologist .",0.8105521187821866
plan.v.01,"He planned at one time to enter the legal profession , but gave up the plan in favor of the entertainment field .",0.74225276687986
plan.v.01,"NBC plans a new series of three long programs exploring America 's scientific plans titled `` Threshold '' , to start in the fall .",0.7796337536317249
plan.v.01,He was not going to Vienna to negotiate - the simultaneous announcements in Washington and Moscow last week stressed that no formal negotiations were planned .,0.7657812841530655
plan.v.01,"Higher tolls are planned for July 1 , 1961 , on the Richmond-Petersburg , Va. , Turnpike , and proposals for increased tolls on the Texas Turnpike are under study .",0.7890345644386896
plan.v.01,"The board of suspension of the Interstate Commerce commission has ordered a group of railroads not to reduce their freight rates on grain , as they had planned to do this month .",0.7766022460013031
plan.v.01,"A new queen , with the prosaic title of Q3 , had been planned for several years to replace the Queen Mary .",0.7846721006281182
plan.v.01,Evidently the war drum beating and hysteria so painstakingly being stirred up in the West have been planned long in advance .,0.74250900458719
plan.v.01,"The New English Bible ( the Old Testament and Apocrypha will be published at a future date ) has not been planned to rival or replace the King James Version , but , as its cover states , it is offered `` simply as the Bible to all those who will use it in reading , teaching , or worship '' .",0.7826845421429582
plan.v.01,"I hope the man who plans to sit on his hands until the emergency comes will have a change of heart , will get busy and be the first member of our `` plus-one '' shelter club .",0.7525494365962263
plan.v.01,"He can offer nine Turkish girls , plans to import at least 15 more .",0.747182086924662
plan.v.01,( The followers of bullies invariably are aggrieved about the very things they plan to do to others . ),0.7413784728650088
plan.v.01,Do n't plan meals that are too complicated .,0.6938293851423114
plan.v.01,"Again Reverend Corder saved the bridge when Union soldiers planned to destroy it , after filling its two lanes with hay and straw - but for what reason is not recorded nor remembered , certainly not because of pressure from an opposing Confederate force .",0.7299238647321474
plan.v.01,"If you plan to add cooling later to your heating system , there are things to watch for .",0.7157557128417087
plan.v.01,"If the problems of combining cooling with your heating are knotty , it may be cheaper to plan on a completely separate cooling system .",0.7024769603821631
plan.v.01,"If the house you plan to buy or build won n't have big overhangs , you can still do a fair job of keeping the sun off walls and windows with properly designed trellises , fences and awnings .",0.7458186413410988
plan.v.01,"The Institute also planned to furnish a regular series of articles , beginning in the fall of 1960 , on its more significant Scientific Exhibits .",0.8052635107289546
plan.v.01,"It is planned to double the number of teams and to make use of improved equipment in a second demographic inquiry in 1960 , so that the inquiry can be carried through in one year and the results published more expeditiously .",0.7888564659434065
plan.v.01,`` I was n't planning on jumping you .,0.7019800919106126
plan.v.01,"`` They 'll be takin ' me next '' , he said pleasantly , `` but not so soon 's they plan .",0.773439910898759
plan.v.03,The controversy of the last few years over whether architects or interior designers should plan the interiors of modern buildings has brought clearly into focus one important difference of opinion .,0.8025608208657805
plan.v.03,"The architects do not believe that the education of the interior designer is sufficiently good or sufficiently extended to compare with that of the architect and that , therefore , the interior designer is incapable of understanding the architectural principles involved in planning the interior of a building .",0.8003887743699747
plan.v.03,"`` Designs , plans and furnishes interiors of houses , commercial and institutional structures , hotels , clubs , ships , theaters , as well as set decorations for motion picture arts and television .",0.7169520445615662
plan.v.03,"Now , if I were you I would just plan to repair the old church so it would last for five or ten years .",0.7290182081654228
plan.v.03,"In any event Rector sent him to the local hospital to have it checked , telling him to keep his ears open while he was in the village to see if he could find out what Kayabashi was planning .",0.7028671736000228
plan.v.03,"You have your paper horn clutched in your big , craggy fist , and for your entrance you have planned a noisy , colorful and exuberant greeting to your friends and tenants .",0.8220588716098673
plan.v.03,Applications to organs other than the gastrointestinal tract are planned for future experiments .,0.6490001678465227
plan.v.03,The problem for the city apartment dweller is primarily to plan the use of existing space .,0.8363801574294962
plan.v.03,She would n't be wilfully planning his destruction .,0.8105899919788374
plan.v.03,"He seemed very pleased with himself , as though some intricate scheme was working out exactly as he had planned .",0.7199431685072988
plan.v.03,"Philip Spencer had cold-bloodedly planned the murder of his captain , yet it seemed in order to chide him for a lapse of proper address .",0.8074767596860121
plan.v.03,Mr. Martinelli said yesterday that the Citizens Group of Johnston will meet again July 24 to plan further strategy in the charter movement .,0.7851662258658825
plan.v.03,"Or put another way , the hardest missile site planned today could be destroyed by placing a one-kiloton warhead ( 1 20 th the size of those used in Hiroshima and Nagasaki ) within 100 to 200 feet of the target !",0.757149382553356
plan.v.03,Use this section to plan now to make the most of your vacation in photogenic America .,0.7518113500681405
plan.v.03,"Centering around this historic old structure , a group of public-spirited Barbour County citizens have organized and planned a week-long series of events , beginning on May 28 th and continuing through June 3 rd , to observe most appropriately the centennial of the first land engagement of the Civil War at Philippi .",0.7980696802745829
