sense,sentence,centroid_cs
space.n.03,"Areas should be large enough to include the attractions , have ample space for the use of facilities needed , and have room around the edges to protect the values of the area from encroachment by private developments .",0.8617343863003858
space.n.03,"We know that the number of radio and television impulses , sound waves , ultra-violet rays , etc. , that may occupy the very same space , each solitary upon its own frequency , is infinite .",0.7923493842082376
space.n.03,"Three seconds flat is the usual time , and the space is crossed by moderate mileage , while the overwhelming immensity of such journeys must be conceived as a static pulsation through an enormous number of coexistent frequencies which perpetuate all events .",0.8211533015988335
space.n.03,Advice is given also on problems of plant location and plant space .,0.7731732812948097
space.n.03,"In Chapters 3 and 4 we answered questions like those in the examples , usually by counting points in a sample space .",0.7795759369182412
space.n.03,"Could your future , your immediate future , be made to include taking us upstairs , giving us a bit of space in which our friend can work , and making available to him your finger tips '' ?",0.8267063981309014
space.n.03,Are you utilizing cafeteria space for company meetings or discussions ?,0.8399512381761942
space.n.03,"They are struggling to meet the demand for camping space , but families are being turned away , especially on holiday weekends .",0.8342913135920689
space.n.03,"In the center of any open space remaining our grandfathers had planted syringa and sweet shrub , snowball , rose-of-Sharon and balm-of-Gilead .",0.8296744916935996
space.n.03,The outside 4 - inch space is filled by mortaring blocks on edge .,0.8372465441035166
space.n.03,"He drove into the paved space before the garage and got out , slamming the car door .",0.7732298959623344
space.n.03,`` There is not space to hold or force to guard any increased number of prisoners .,0.8175131974392934
space.n.01,"The spaciousness of the Tudor cooking areas , for example , will provide needed space for the extra television sets required by modern butlers , cooks and maids .",0.6141680369167727
space.n.01,Science is fully competent to deal with any element of experience which arises from an object in space and time .,0.8290729460324948
space.n.01,It is not material and is not a `` thing '' occupying space and time .,0.85907617685697
space.n.01,Space in any form is completely measured by the three dimensions .,0.80235261580918
space.n.01,"It is not through space nor time that the time machine most approved by science fiction must travel for a visit to the permanent prehistoric past , or the ever existent past fantasy future .",0.7845812396663225
space.n.01,Time and space have both become cinematic .,0.7619518442429026
space.n.01,"The x-ray data did not permit Douglass to determine uniquely the space group , but a negative test for piezoelectricity led him to assume a center of symmetry .",0.7752666979058953
space.n.01,Under this assumption the space group must be **f and the following are the positions of the atoms in the unit cell .,0.7416092235745779
space.n.01,This space group requires the hydrogen bond to be symmetric .,0.6462506412829495
space.n.01,"However , the possible absence of a center of symmetry not only moves the hydrogen atom off **f , but also allows the oxygen atoms to become nonequivalent , with **f at **f and **f at **f ( space group **f ) , where **f represents the oxygens on one side of the **f layers and **f those on the other side .",0.8049158891445575
space.n.01,"The underlying assumption , of course , is that only sight and touch enable us , in any precise and fully dependable way , to locate objects in space beyond us , the other senses being decidedly inferior , if not totally inadequate , in this regard .",0.8700041173716636
space.n.01,"If the argument is accepted as essentially sound up to this point , it remains for us to consider whether the patient 's difficulties in orienting himself spatially and in locating objects in space with the sense of touch can be explained by his defective visual condition .",0.8639581682966657
space.n.01,"The authors set about answering this fundamental question through a detailed investigation of the patient 's ability , tactually , ( 1 ) to perceive figure and ( 2 ) to locate objects in space , with his eyes closed ( or turned away from the object concerned ) .",0.900737023714758
space.n.01,"Rather than being deceived , the eye is puzzled ; instead of seeing objects in space , it sees nothing more than - a picture .",0.8897563970839802
space.n.01,"Planes defined as parallel to the surface also cut through it into real space , and a depth is suggested optically which is greater than that established pictorially .",0.8816996417582089
space.n.01,All this expands the oscillation between surface and depth so as to encompass fictive space in front of the surface as well as behind it .,0.8015134294487761
space.n.01,"If , on the other hand , they opted for representation , it had to be representation per se - representation as image pure and simple , without connotations ( at least , without more than schematic ones ) of the three-dimensional space in which the objects represented originally existed .",0.8562309801509032
space.n.01,This he did by using utterly literal means to carry the forward push of the collage ( and of Cubism in general ) literally into the literal space in front of the picture plane .,0.7960716408509062
space.n.01,"Some time in 1912 , Picasso cut out and folded a piece of paper in the shape of a guitar ; to this he glued and fitted other pieces of paper and four taut strings , thus creating a sequence of flat surfaces in real and sculptural space to which there clung only the vestige of a picture plane .",0.7860663465808719
space.n.01,"It was that oddly shaped space at the very top of the house , where ceiling heights had to accommodate themselves to the varying angles of roof slope .",0.6872253036879081
space.n.01,"Hal knew that when that side of Earth rotated into the night zone , Sigmen City would blaze out into space .",0.7635819242364528
space.n.01,"Experience is not seen , as it is in classical rationalism , as presenting us initially with clear and distinct objects simply located in space and registering their character , movements , and changes on the tabula rasa of an uninvolved intellect .",0.8904522788521185
