sense,sentence,centroid_cs
sunlight.n.01,"Pansies are supposed to like it cool , but those great velvety flowers were healthy and perky in the glaring sun .",0.9021623210206076
sunlight.n.01,"- How much will wind , rain , sun , and temperature affect the use ?",0.84982261339088
sunlight.n.01,"Sometimes , you have a choice of exposure for sites where the topography or trees of the area will provide afternoon shade , morning sun , or whatever may be most desirable for the use intended .",0.865357945762533
sunlight.n.01,He was torn between the excitement in the sun inflamed waters and a little engine chugging northward on the Monticello Branch .,0.8458274905911211
sunlight.n.01,"He looked out through windowpanes turned a faint violet by sun and weather , looked out at King 's Bridge toward Westchester .",0.8349960284718497
sunlight.n.01,"She leaned unconcerned against the broken porch fence , brushing and drying her wet , gilded hair in the sun .",0.846367817018688
sunlight.n.01,"Are you indiscriminantly offering unnecessary medical services - flu shots , sun lamp treatments , etc. ?",0.7420046209899248
sunlight.n.01,"I have more than once sat cross-legged in the grass through a long summer morning and watched without touching while a poppy bud higher than my head slowly but visibly pushed off its cap , unfolded , and shook out like a banner in the sun its flaming vermilion petals .",0.808325338326193
sunlight.n.01,There was a crowd in the stands for a change and the sun was hot .,0.8604015851526826
sunlight.n.01,"It might be that certain people were born with a compulsion to complicate their lives , while others could live blissfully motionless almost indefinitely , like lizards in the sun , too indolent to blink their eyes .",0.8418230828941665
sun.n.03,"She was the sun , he the closest planet orbiting around her , the rest of the world existing and visible yet removed .",0.9999999999999998
sun.n.01,A bright sun and brisk wind had the track in a fast condition for the first time this week and 8280 St. Patty Day celebrants bet $ 842617 on the well prepared program .,0.8327840129043333
sun.n.01,"This gives you a better opportunity to get the feel of the climate conditions , the exposure to the sun and wind , the water interests , etcetera , which vary greatly with the seasons .",0.8604630706091392
sun.n.01,"We have ample light when the sun sets ; the temperature of our homes is independent of the seasons ; we fly through the air , although gravity pulls us down ; the range of our voice ignores distance .",0.8801754358496267
sun.n.01,"The radio radiation of the sun which is reflected from the moon and planets should be negligible compared with their thermal emission at centimeter wave lengths , except possibly at times of exceptional outbursts of solar radio noise .",0.759209351346723
sun.n.01,"The Poynting-Robertson effect ( Robertson , 1937 ; Wyatt and Whipple , 1950 ) , which is a retardation of the orbital motion of particles by the relativistic aberration of the repulsive force of the impinging solar radiation , causes the dust to spiral into the sun in times much shorter than the age of the Earth .",0.7788478692232564
sun.n.01,The radial velocity varies inversely as the particle size - a 1000 - | m diameter particle near the orbit of Mars would reach the sun in about 60 million years .,0.6881370869823282
sun.n.01,"The Poynting-Robertson effect causes the semi major axis of orbits to diminish more rapidly than the semi-minor axis , with a consequent tendency toward circular orbits as the particles move toward the sun .",0.7583494161487329
sun.n.01,"Also , planetary gravitational attraction increases the dust concentration near the plane of the ecliptic as the sun is approached .",0.7757332193141974
sun.n.01,At one astronomical unit from the sun ( the Earth 's distance ) the dust orbits are probably nearly circular .,0.6640164413026509
sun.n.01,"According to Whipple ( 1955 ) , cometary debris is sufficient to replenish the material spiraling into the sun , maintaining a fairly steady state .",0.7509844822192399
sun.n.01,"At greater distances from the sun , the situation is still less certain .",0.8653762615473134
sun.n.01,"Zodiacal light and the gegenschein give some evidence for such a dust blanket , a phenomenon also to be expected if the dust before capture is in circular orbits about the sun , as indicated by the trend of the smaller visible meteors .",0.7658052096067267
sun.n.01,"During a round of target practice the sun comes from behind a cloud and dazzles the marksman , lowering his chance of a bull's-eye .",0.8819898506302695
sun.n.01,"When the sun came out , Stevie strode proudly into Orange Square , smiling like a landlord on industrious tenants .",0.8030467686619622
sun.n.01,One soft evening - that marvelous sea blessed time when the sun 's departing warmth lingers and a smell of spume and wrack haunts everything - Amy had picked herself off the floor and begun to walk .,0.8627545489455902
sun.n.01,"`` What brings you here again , Colonel Marsh '' ? she asked , taking him and Juanita into the parlor where the shutters were closed against the afternoon sun .",0.8205558461277741
sun.n.01,"New York lay bleaching in the summer sun , and the morning fish hawk , flying in the heated air , saw below him the long triangular wedge of Manhattan Island .",0.8404996931398113
sun.n.01,The clear and searching sweep of sun on the lawns was like a climax of the year 's lights .,0.8467782097268516
sun.n.01,"She had talked to him right there , with the hot sun in his face , which made him sweat and feel ashamed .",0.8202591255965469
sun.n.01,"Presumably the same sun was shining upon little Drew also , and those who had kidnapped him .",0.8102052063859605
sun.n.01,To him life was a restless boredom that began with the rising sun and ended only with sleep .,0.8467802977172718
sun.n.01,"Well , what did that matter when the sun was shining and there were dreams to dream about ?",0.890504592601533
sun.n.01,`` Do you remember the woman in the French Alps who was all alone with her sheep one day when the sun darkened ominously ?,0.8789827534565351
sun.n.01,Frequently he must work long hours in the hot sun or cold rain .,0.8268391807909062
sun.n.01,"The sun moved slant-wise across the sky and down ; the trees ' shadows circled from street to sidewalk , from sidewalk to lawn .",0.862137386645029
sun.n.01,I heard o ' Texas cattlemen wrappin ' a cow thief up in green hides and lettin ' the sun shrink ' em and squeeze him to death .,0.7904754009833148
sun.n.01,"When the sea was visible ahead of them , the relief was as great as if the sun had come out .",0.8281106192301527
sun.n.01,"The shapes were unmistakable and the Rising Suns were showing up , slightly brighter pinpoints in the gray gloom .",0.7776054312700141
sun.n.01,"Just as thousands that day in Portugal had seen the sun dancing in the sky , he had seen the same thing later in his own garden , and she turned to Agnese for confirmation .",0.8782367568300251
