sense,sentence,centroid_cs
become.v.01,"`` It 's kind of like golf - if you do n't swing a club very often , your timing gets off '' .",0.7556074635568778
become.v.01,"`` If you kick too much , your leg gets kinda dead '' , he explained .",0.7936290331877874
become.v.01,"After the coach listed all the boy 's faults , Hartweger said , `` Coach before I leave here , you 'll get to like me '' .",0.6042857829665801
become.v.01,"`` It never seemed to widen , it just got longer and longer '' .",0.6868258031579397
become.v.01,"It is a flavor that might take a little getting used to - not because it is unpleasant , but because the flavor is hard to define in the light of our experience with other fruits .",0.6024417160779679
become.v.01,"This almost trivial example is nevertheless suggestive , for there are some elements in common between the antique fear that the days would get shorter and shorter and our present fear of war .",0.7720748887077311
become.v.01,"Obviously , a satisfactory answer to the third question is imperative , if the argument is to get under way at all , for if there is any possibility of doubt whether the patient 's tactual sensitivity had been impaired by the occipital lesion , any findings whatsoever in regard to the first question become completely ambiguous and fail altogether , of course , as evidence to establish the desired conclusion .",0.7550887765903654
become.v.01,"At about the time the Marsden enterprise was getting under way , the Vail Light and Lumber Company started construction of a chair stock factory on the site of the present Bennington Co-operative Creamery , intending to use its surplus power for generating electricity .",0.6918849385234886
become.v.01,"Prevot had said that the searchlights would be bounced off the clouds at 2230 hours , `` which gives us time to get settled in position '' .",0.7578417793913738
become.v.01,"Because they were new men and to be sure that they did n't get lost , Prevot had placed Warren and White in the center of the patrol as it filed out .",0.7509584787585749
become.v.01,He got caught up into it and became a different person .,0.7318173532402685
become.v.01,"They had lunch at a sidewalk cafe overlooking the intersection of two broad , busy , unpicturesque streets , and coming home they got lost in the Metro ; it took them over an hour to get back to the station where they should have changed , in order to take the line that went to the Place Redoute .",0.681386351959472
become.v.01,"I am getting deaf , I must admit it '' .",0.6970444966260857
become.v.01,She was getting real dramatic .,0.6500790015884558
become.v.01,"It was just me and Eileen getting drunk together like we used to in the old days , and me staring at her across the table crazy to get my hands on her partly because I wanted to wring her neck because she was so ornery but mostly because she was so wonderful to touch .",0.6237074339162398
become.v.01,She got so drunk I had to take her home .,0.6714955610351155
become.v.01,Getting drunk every night was the only way I could handle the situation .,0.5926864836531982
become.v.01,All evening Eileen had been as demure as a little girl getting ready for her first communion .,0.6069602096960971
become.v.01,He was to get involved in no arguments ; he was to try to make no converts ; he was simply to listen and report back what he heard .,0.7540162709692233
become.v.01,`` I 've adjusted the gauge so that the pump cuts out before the water gets too low '' .,0.7739125696083131
become.v.01,Get busy .,0.6494632163705233
become.v.01,"`` She 's probably getting old - crotchety , I mean - and we figured uh-uh , better not .",0.7317839620705906
become.v.01,Get pig-drunk - that 's what he wants .,0.7430722969456415
become.v.01,"And she was made to fall in love with him again there in the rutted dirt driveway standing in the cold fog , mad as she was at his going away when he really did n't have to , mad at their both got older in a life that seemed to have taken no more than a week to go by .",0.6642924062184262
become.v.01,`` I guess I better get ready to go '' .,0.6269767601902949
become.v.01,"Still , he could n't help thinking , we 're all getting old , getting small ; the snail is pulling in her horns .",0.7072709471748224
become.v.01,"Still , he could n't help thinking , we 're all getting old , getting small ; the snail is pulling in her horns .",0.7072709471748224
become.v.01,A man gets old anyhow '' .,0.7718067568896563
become.v.01,Mike & & & do you ever get homesick ?,0.735160179628059
become.v.01,"Get Happy , junior '' !",0.6532633319278337
become.v.01,And he had a feeling - thanks to the girl - that things would get worse before they got better .,0.5883753183301387
become.v.01,And he had a feeling - thanks to the girl - that things would get worse before they got better .,0.5883753183301387
become.v.01,"She would sometimes even get a little hard on you , she took you so seriously .",0.7448605198354735
become.v.01,Have cost studies been made of every phase of your operation to determine what might be done if things get worse ?,0.6944118210722854
become.v.01,Camping is big and getting bigger .,0.6552409948061696
become.v.01,"And even if they stay in resorts part of the time , they might , if the right salesman gets them in tow , develop a yearning to spice the usual vacation fare with a camping trip into the wide open spaces .",0.5785763187019787
become.v.01,"By means of charts showing wave travel times and depths in the ocean at various locations , it is possible to estimate the rate of approach and probable time of arrival at Hawaii of a tsunami getting under way at any spot in the Pacific .",0.7108205960123227
become.v.01,"Though he knew no more about military science and tactics than any other desk officer , he managed to get transferred to the combat forces .",0.6691221460697361
become.v.01,"In combat , helping your CO make a fool of himself might mean getting yourself killed .",0.6001062401356229
become.v.01,"Prosperity is a worthy objective ; but if providing higher standards of living gets in the way of producing sufficient guns to resist Communist aggression , then material sacrifices and denials will have to be made .",0.6365150279973466
become.v.01,We of the liberal led world got all set for peace and rehabilitation .,0.6755428474453209
become.v.01,"For instance , the following statement was rated low in compulsivity , `` She 's naturally quite neat about things , but it does n't bother her at all if her room gets messy .",0.7691130815702235
become.v.01,"When things got a little out of hand , they very rapidly got a lot out of hand - it seemed to be a general rule .",0.7252605376797735
become.v.01,"When things got a little out of hand , they very rapidly got a lot out of hand - it seemed to be a general rule .",0.7252605376797735
become.v.01,"`` Sure , sure , you 're the one take over for Pretty , soon as I get the supply , get started up again , is n't it ?",0.6930245343389237
become.v.01,`` I 've got to get busy .,0.6902190349980594
become.v.01,His nerves were getting a little ragged and his impatience put an edge in his voice .,0.6961462325272884
become.v.01,And anyway Burton was not the kind of guy who would be likely to get in trouble even when he was drunk .,0.7443626210635506
become.v.01,"Rumors of the offer Tom Horn had made at the Stockgrowers' Association meeting had leaked out by then , and as a grand jury investigation of the murder got underway , the prosecuting attorney , a Colonel Baird , ordered that the tall stock detective be summoned for questioning .",0.6666660854992267
become.v.01,"He had to make Jess talk , and he had to do it before Stacey Black got curious and came to investigate .",0.5969107820111632
become.v.01,Jess painfully got to his feet as someone rattled the door .,0.5965344866502563
become.v.01,"Just as I got to my knees , there was again the sound of the fence stretching , and I had time only to start taking my kneeling posture seriously .",0.5982569678992878
become.v.01,"But if Joyce got involved in murder or salacious scandal , the role would probably go to the sponsor 's wife , Mrs. Oatnut Grits .",0.6845667491507554
become.v.01,"I showed her the shower and tub , and she said , smiling , `` If you really do n't mind , I think I 'll get clean in the shower , then soak for a few minutes in your tub .",0.6811678970017466
become.v.01,"`` You had better get inside '' , he warned her .",0.5885049681824879
become.v.01,"He said hesitantly , `` Hettie , I do n't figure your things got wet too much .",0.7264429434086425
become.v.01,"It comes to you that probably he did feel that way to let you use him like you did when you could n't have Gratt Shafer ; that he must have since he was there like the radio for you to turn on or snap off when you got tired of him , that other guy .",0.6907515171549921
become.v.01,"The two little bangs meant that he was getting impatient to have a crowd of customers waited on and that if he had to he would jerk open the door and drag out , by the opposite door handle which she would be clutching , whichever-the-hell clerk it was who thought she could waste so much store time on the pot .",0.7388760452536663
become.v.01,"The old woman had a nephew from North Italy , a poor boy from a lumber mill who had got tired of the seasonal unemployment , and who had migrated to Canada to work on the railway .",0.7431667930936212
become.v.01,Only Mike got to his feet .,0.6003458850891655
become.v.01,Canada alone has been somewhat out of step with the Oslo attempt to get all the allied cars back on the track behind the NATO locomotive .,0.6907746088106979
become.v.01,Legislators always get restless for a special session ( whether for the companionship or the $ 22.50 per diem is not certain ) and if they start agitating .,0.7521193743119442
become.v.01,"`` When they became members of the city police narcotics unit '' , Sokol said , `` they were told they would have to get to know certain areas of Chicago in which narcotics were sold and they would have to get to know people in the narcotics racket .",0.6714278800228072
become.v.01,"`` When they became members of the city police narcotics unit '' , Sokol said , `` they were told they would have to get to know certain areas of Chicago in which narcotics were sold and they would have to get to know people in the narcotics racket .",0.6714278800228072
become.v.01,The first incident occurred before the trial got under way when Judge H. Hobart Grooms told the jury panel he had heard reports of jury-tampering efforts .,0.678607984465063
become.v.01,Analysts saw the move as a continuation of the recovery drive that got under way late Monday afternoon when the list sank to a hoped-for `` support level '' represented by around 675 in the Dow Jones industrial average .,0.6981001235825898
become.v.01,"`` Mostly meat and potatoes - they have to have that go-go-go without getting too fat '' , says Ramsey .",0.7551683867429538
become.v.01,"And to keep athletes ' stomachs from getting jumpy under physical duress , he bans all highly flavored condiments .",0.7737986211154574
become.v.01,"On the U. S . 's island base of Okinawa , Task Force 116 , made up of Army , Navy , Marine and Air Force units , got braced to move southward on signal .",0.6917535263348591
become.v.01,"At Geneva in 1954 , to get the war in Indo-China settled , the British and French gave in to Russian and Communist Chinese demands and agreed to the setting up of a Communist state , North Viet Nam - which then , predictably , became a base for Communist operations against neighboring South Viet Nam and Laos .",0.6350766434546746
