sense,sentence,centroid_cs
pair.n.01,The Flock added a pair of tallies in the third on three straight hits after two were out .,0.7691548588157605
pair.n.01,The White Sox had taken a 5 - 4 lead in the top of the sixth on a pair of pop fly hits - a triple by Roy Sievers and single by Camilo Carreon - a walk and a sacrifice fly .,0.7023325948110508
pair.n.01,"Shaw and Skorich headed a group of players , coaches and team officials who received an engrossed copy of an official city citation and a pair of silver cufflinks shaped like a football .",0.8595806092107738
pair.n.01,"At the left is a pair of dressy straw pumps in a light , but crisp texture .",0.827828477400382
pair.n.01,"It is not difficult to see that the stamens of the catkin are always arranged in pairs , and that each individual flower is nothing but one such pair standing on a green , black tipped little scale .",0.7238174753706589
pair.n.01,Each person votes for one of a pair of pictures to receive a popular prize .,0.8276862779713031
pair.n.01,"When each number of successes x is paired with its probability of occurrence * * f , the set of pairs * * f , is a probability function called a binomial distribution .",0.6153294820749057
pair.n.01,"Bicycle gear-sets he had once used as the basis of the design for the Camden Cycly Company plant hung on a rope in one corner , and over his desk , next to several old and dusty hats , was a clean pair of roller skates which he occasionally used up and down front of his house .",0.8627865296246052
pair.n.01,"At home , he would n't even wash his hands for supper , and he wandered around the yard in a pair of sweaty old corduroys .",0.7847349794960273
pair.n.01,"Whether the pair of Sudanese ivory carvings you lifted really possess the juju to turn your livers to lead , as a dealer in Khartoum assured me , I am not competent to say .",0.8236935659183253
pair.n.01,"Other pairs of phonologic subsystems also interact or overlap in this way ; for example , duration sometimes figures in both the vowel system and the intonation .",0.6956378666601735
pair.n.01,`` Did n't you have an old pair of painting overalls in the garage ?,0.8764529848138906
pair.n.01,Ca n't you get another pair '' ?,0.7714426866580204
pair.n.01,"`` I 'll get an elegant pair of thin soled Italian shoes tomorrow , Carla '' .",0.8270582212066775
